,author_id,author_id_new,conv_id_new,conversation_id,created_at,entities.mentions,id,id_new,in_reply_to_user_id,lang,public_metrics.like_count,public_metrics.quote_count,public_metrics.reply_count,public_metrics.retweet_count,referenced_tweets,reply_settings,source,text,users.created_at,users.description,users.id,users.name,users.public_metrics.followers_count,users.public_metrics.following_count,users.public_metrics.listed_count,users.public_metrics.tweet_count,users.username,users.verified,users.withheld.country_codes,users.withheld.scope
21,27244553,author_id: 27244553,coversation_id: 1068441426592186368,1068441426592186368,2018-11-30T20:00:22.000Z,"[{'start': 0, 'end': 12, 'username': 'FannyJan123', 'id': '2435415415'}, {'start': 13, 'end': 25, 'username': 'theresa_may', 'id': '747807250819981312'}, {'start': 26, 'end': 39, 'username': 'renemjclarke', 'id': '987929879713845248'}]",1068595612252348416,id: 1068595612252348416,2435415415,en,0,0,2,0,"[{'type': 'replied_to', 'id': '1068559503199797250'}]",everyone,Twitter for Android,@FannyJan123 @theresa_may @renemjclarke Back off and let her do her job. All you'd do is burn down the world. We need to balance our interests. That is a democracy. Each individual has their own ideas.,2009-03-28T15:15:19.000Z,🔅♉🌙♋ Asc♎,27244553,Holly 😻,157,1113,3,5620,HollyWilde86,False
22,27244553,author_id: 27244553,coversation_id: 1068441426592186368,1068441426592186368,2018-11-30T19:58:07.000Z,"[{'start': 0, 'end': 12, 'username': 'theresa_may', 'id': '747807250819981312'}]",1068595048261005313,id: 1068595048261005313,747807250819981312,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1068441426592186368'}]",everyone,Twitter for Android,"@theresa_may Look it's a compromise between so many considerations involving so many points. Theresa is breaking her back trying to hold up the world, chaos is not desirable!",2009-03-28T15:15:19.000Z,🔅♉🌙♋ Asc♎,27244553,Holly 😻,157,1113,3,5620,HollyWilde86,False
23,2549979386,author_id: 2549979386,coversation_id: 1068441426592186368,1068441426592186368,2018-11-30T19:55:37.000Z,"[{'start': 0, 'end': 12, 'username': 'theresa_may', 'id': '747807250819981312'}]",1068594418679259136,id: 1068594418679259136,747807250819981312,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1068441426592186368'}]",everyone,Twitter for iPad,@theresa_may Sixty seconds of pure porkies.,2014-06-06T13:07:24.000Z,"Life is a series of steps, keep climbing, keep achieving, always remember where you came from. RT are not endorsements.",2549979386,Julian,3049,4996,12,30819,Mr13alls,False
24,1058786612178509824,author_id: 1058786612178509824,coversation_id: 1068441426592186368,1068441426592186368,2018-11-30T19:31:55.000Z,"[{'start': 0, 'end': 12, 'username': 'theresa_may', 'id': '747807250819981312'}]",1068588455620431872,id: 1068588455620431872,747807250819981312,und,0,0,0,0,"[{'type': 'replied_to', 'id': '1068441426592186368'}]",everyone,Twitter for iPhone,@theresa_may https://t.co/ChP8Y34EjZ,2018-11-03T18:22:54.000Z,,1058786612178509824,great_zzz,8,73,0,1339,zzz_great,False
25,431049222,author_id: 431049222,coversation_id: 1068441426592186368,1068441426592186368,2018-11-30T19:27:34.000Z,"[{'start': 0, 'end': 12, 'username': 'theresa_may', 'id': '747807250819981312'}]",1068587359975981056,id: 1068587359975981056,747807250819981312,und,0,0,0,0,"[{'type': 'replied_to', 'id': '1068441426592186368'}]",everyone,Twitter for Android,@theresa_may #stopbrexit #PeoplesVote,2011-12-07T21:24:12.000Z,"Living in Wiltshire, following superbikes and supporting the Super Bees.  Never voted Tory and never will",431049222,Chris Heavens,264,860,20,12551,chris_heavens,False
26,523256057,author_id: 523256057,coversation_id: 1068441426592186368,1068441426592186368,2018-11-30T19:25:51.000Z,"[{'start': 0, 'end': 12, 'username': 'theresa_may', 'id': '747807250819981312'}]",1068586926024925184,id: 1068586926024925184,747807250819981312,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1068441426592186368'}]",everyone,Twitter for Android,@theresa_may Sorry but I'll go with no deal and exit from the EU. Do your job and do what the people voted for. We voted to leave Mrs May now get us out. Either way your party is nearly at the end.,2012-03-13T13:28:16.000Z,"First class believer in democracy. Love my family and my country. Say it as it is,if you don't like it then hit delete.",523256057,Chris 🇬🇧 🏴󠁧󠁢󠁥󠁮󠁧󠁿,183,302,0,3995,fabreeze1,False
27,23464009,author_id: 23464009,coversation_id: 1068441426592186368,1068441426592186368,2018-11-30T19:18:45.000Z,"[{'start': 0, 'end': 12, 'username': 'theresa_may', 'id': '747807250819981312'}]",1068585138827788288,id: 1068585138827788288,747807250819981312,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1068441426592186368'}]",everyone,Twitter for iPhone,@theresa_may 60 seconds of bullshit!,2009-03-09T17:30:08.000Z,@GBNEWS   I identify as a capybara- and am eagerly anticipating the fall of mankind ! and all the other crazy variations !,23464009,I love the c word!,564,1204,5,31247,margopittendry,False
28,1067474646738616322,author_id: 1067474646738616322,coversation_id: 1068441426592186368,1068441426592186368,2018-11-30T19:17:46.000Z,"[{'start': 0, 'end': 12, 'username': 'theresa_may', 'id': '747807250819981312'}]",1068584892294934529,id: 1068584892294934529,747807250819981312,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1068441426592186368'}]",everyone,Twitter for iPad,"@theresa_may Officially delusional, maybot at her best!",2018-11-27T17:46:03.000Z,"love Scotland, lived in many places, met great people and just want freedom and peace.",1067474646738616322,Brian McDonald,12,78,0,420,BrianMcDon77,False
29,606641560,author_id: 606641560,coversation_id: 1068441426592186368,1068441426592186368,2018-11-30T19:17:04.000Z,"[{'start': 0, 'end': 12, 'username': 'theresa_may', 'id': '747807250819981312'}]",1068584717358903296,id: 1068584717358903296,747807250819981312,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1068441426592186368'}]",everyone,Twitter for iPhone,@theresa_may Ur deluded woman!! Do what’s right by your country! You have a deal which makes you look insane!,2012-06-12T21:04:02.000Z,,606641560,Tanya Craig,23,143,0,138,TanyaCraig3,False
30,3243328102,author_id: 3243328102,coversation_id: 1068441426592186368,1068441426592186368,2018-11-30T19:15:12.000Z,"[{'start': 0, 'end': 12, 'username': 'theresa_may', 'id': '747807250819981312'}]",1068584247445913601,id: 1068584247445913601,747807250819981312,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1068441426592186368'}]",everyone,Twitter for iPhone,@theresa_may Not even bothering to@look at your tweet,2015-05-09T11:07:10.000Z,,3243328102,It makes no sense,306,238,23,82283,sguitar50,False
31,3115387037,author_id: 3115387037,coversation_id: 1068441426592186368,1068441426592186368,2018-11-30T19:08:54.000Z,"[{'start': 0, 'end': 12, 'username': 'theresa_may', 'id': '747807250819981312'}]",1068582663676731392,id: 1068582663676731392,747807250819981312,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1068441426592186368'}]",everyone,Twitter for iPhone,@theresa_may British foreign aid budget is above £14 billion for first time. We’re still giving money to China &amp; India two of worlds richest countries. UK borrows £14 billion pays the interest and sends it overseas while the UK is crying out for funding. Challenge your MP to explain why.,2015-03-25T17:41:51.000Z,For things to change you have to change for things to get better you have to get better. Carry on doing what you are doing and you will get what you got.,3115387037,nbinsider,163,680,7,44085,nbinsider63,False
32,3115387037,author_id: 3115387037,coversation_id: 1068441426592186368,1068441426592186368,2018-11-30T19:08:30.000Z,"[{'start': 0, 'end': 14, 'username': 'johnny_global', 'id': '371248179'}, {'start': 15, 'end': 29, 'username': 'Lindajenking1', 'id': '1039409119285964800'}, {'start': 30, 'end': 42, 'username': 'theresa_may', 'id': '747807250819981312'}]",1068582560031076352,id: 1068582560031076352,371248179,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1068442965834641408'}]",everyone,Twitter for iPhone,@johnny_global @Lindajenking1 @theresa_may British foreign aid budget is above £14 billion for first time. We’re still giving money to China &amp; India two of worlds richest countries. UK borrows £14 billion pays the interest and sends it overseas while the UK is crying out for funding. Challenge your MP to explain why.,2015-03-25T17:41:51.000Z,For things to change you have to change for things to get better you have to get better. Carry on doing what you are doing and you will get what you got.,3115387037,nbinsider,163,680,7,44085,nbinsider63,False
33,854406838586155008,author_id: 854406838586155008,coversation_id: 1068441426592186368,1068441426592186368,2018-11-30T18:56:44.000Z,"[{'start': 0, 'end': 12, 'username': 'theresa_may', 'id': '747807250819981312'}]",1068579600672935937,id: 1068579600672935937,747807250819981312,en,2,0,0,1,"[{'type': 'replied_to', 'id': '1068441426592186368'}]",everyone,Twitter for Android,"@theresa_may You do realise that literally nobody is buying your shameful propaganda?
#BuckTheFrexitDeal",2017-04-18T18:50:39.000Z,"Full #rejoin, anti #ToryCorruption and this right-wing cabal.  
#IamEuropean always and forever.  
Blocked by Andrew Adonis but no idea why 🤨 #johnsonout #GTTO",854406838586155008,BritsAgainstBrexit🇪🇺🇺🇦✌#3.5% #JohnsonOut #FBPE,3215,2913,13,25050,BritsAgainst,False
34,1039409119285964800,author_id: 1039409119285964800,coversation_id: 1068441426592186368,1068441426592186368,2018-11-30T18:52:41.000Z,"[{'start': 0, 'end': 12, 'username': 'theresa_may', 'id': '747807250819981312'}]",1068578578533687297,id: 1068578578533687297,747807250819981312,es,1,0,0,0,"[{'type': 'replied_to', 'id': '1068441426592186368'}]",everyone,Twitter for iPhone,@theresa_may Liar,2018-09-11T07:03:40.000Z,Westcountry lass doing missionary duty in West Yorkshire. All views my own,1039409119285964800,Linda Jenking,2411,3010,3,12010,Lindajenking1,False
35,1050025191189942272,author_id: 1050025191189942272,coversation_id: 1068441426592186368,1068441426592186368,2018-11-30T18:50:17.000Z,"[{'start': 0, 'end': 12, 'username': 'theresa_may', 'id': '747807250819981312'}]",1068577974746787841,id: 1068577974746787841,747807250819981312,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1068441426592186368'}]",everyone,Twitter Web App,@theresa_may Teresa may lies all day,2018-10-10T14:08:08.000Z,,1050025191189942272,BRUCKSTEIN,192,262,0,26176,BRUCKSTEIN6,False
36,353075548,author_id: 353075548,coversation_id: 1068441426592186368,1068441426592186368,2018-11-30T18:46:29.000Z,"[{'start': 0, 'end': 12, 'username': 'theresa_may', 'id': '747807250819981312'}]",1068577019892563969,id: 1068577019892563969,747807250819981312,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1068441426592186368'}]",everyone,Twitter for Android,@theresa_may Tariffs with restrictions.,2011-08-11T14:25:29.000Z,,353075548,Ozzie,186,911,8,21503,UpTheLilywhites,False
37,353075548,author_id: 353075548,coversation_id: 1068441426592186368,1068441426592186368,2018-11-30T18:17:15.000Z,"[{'start': 0, 'end': 12, 'username': 'theresa_may', 'id': '747807250819981312'}]",1068569664303886337,id: 1068569664303886337,747807250819981312,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1068441426592186368'}]",everyone,Twitter for Android,@theresa_may About how long it took you to cave in you gutless wretch,2011-08-11T14:25:29.000Z,,353075548,Ozzie,186,911,8,21503,UpTheLilywhites,False
38,4185055054,author_id: 4185055054,coversation_id: 1068441426592186368,1068441426592186368,2018-11-30T18:40:32.000Z,"[{'start': 0, 'end': 12, 'username': 'theresa_may', 'id': '747807250819981312'}]",1068575521586536450,id: 1068575521586536450,747807250819981312,und,0,0,0,0,"[{'type': 'replied_to', 'id': '1068441426592186368'}]",everyone,Twitter for Android,@theresa_may 👎💩,2015-11-14T08:28:06.000Z,,4185055054,Sir England,88,133,0,23347,SayNo2Jab4Jobs,False
39,2767990385,author_id: 2767990385,coversation_id: 1068441426592186368,1068441426592186368,2018-11-30T18:28:15.000Z,,1068572431600766977,id: 1068572431600766977,747807250819981312,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1068441426592186368'}]",everyone,Twitter for Android,@Angela12372916's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,2014-09-12T15:00:04.000Z,@Angela12372916's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,2767990385,,623,500,0,14731,Angela12372916,False
40,1021441125192818689,author_id: 1021441125192818689,coversation_id: 1068441426592186368,1068441426592186368,2018-11-30T18:25:00.000Z,"[{'start': 0, 'end': 13, 'username': 'chadSTERjohn', 'id': '887779931501060097'}, {'start': 14, 'end': 26, 'username': 'theresa_may', 'id': '747807250819981312'}]",1068571615942897664,id: 1068571615942897664,887779931501060097,en,3,0,0,1,"[{'type': 'replied_to', 'id': '1068569442978807809'}]",everyone,Twitter Web Client,@chadSTERjohn @theresa_may probably man... probably... there is MORE grim news tho! https://t.co/rKBZ7va59Z,2018-07-23T17:05:16.000Z,Piss off,1021441125192818689,Ruger,77,3,0,92,Ruger40552328,False
41,1021441125192818689,author_id: 1021441125192818689,coversation_id: 1068441426592186368,1068441426592186368,2018-11-30T17:46:41.000Z,"[{'start': 0, 'end': 13, 'username': 'chadSTERjohn', 'id': '887779931501060097'}, {'start': 14, 'end': 26, 'username': 'theresa_may', 'id': '747807250819981312'}]",1068561970079633409,id: 1068561970079633409,887779931501060097,und,3,0,1,1,"[{'type': 'replied_to', 'id': '1068451207100997632'}]",everyone,Twitter Web Client,@chadSTERjohn @theresa_may https://t.co/089B87TYIp,2018-07-23T17:05:16.000Z,Piss off,1021441125192818689,Ruger,77,3,0,92,Ruger40552328,False
42,399430434,author_id: 399430434,coversation_id: 1068441426592186368,1068441426592186368,2018-11-30T18:21:00.000Z,"[{'start': 0, 'end': 12, 'username': 'theresa_may', 'id': '747807250819981312'}]",1068570606545895424,id: 1068570606545895424,747807250819981312,en,2,0,0,1,"[{'type': 'replied_to', 'id': '1068441426592186368'}]",everyone,Twitter for iPhone,"@theresa_may So it’s like being in the EU but with lots of benefits being removed, loss of free movement, worse healthcare than now, worse trade deals, £1600 per house worse off and loss of influence but a blue passport and ability to flog the nhs to US business. 
Why didn’t you just say so.",2011-10-27T13:53:00.000Z,"Save our planet. Save the NHS. Truth matters. Liberty is worth protecting. No time for racists, sexists or xenophobes. PR is a must. Brexit is a travesty.",399430434,PR4Change,4055,4999,1,7725,PR4change,False
43,887779931501060097,author_id: 887779931501060097,coversation_id: 1068441426592186368,1068441426592186368,2018-11-30T18:16:22.000Z,"[{'start': 0, 'end': 14, 'username': 'Ruger40552328', 'id': '1021441125192818689'}, {'start': 15, 'end': 27, 'username': 'theresa_may', 'id': '747807250819981312'}]",1068569442978807809,id: 1068569442978807809,1021441125192818689,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1068561970079633409'}]",everyone,Twitter for iPhone,@Ruger40552328 @theresa_may 😂😂😂😂😂 honestly tho could it 😂😂😂,2017-07-19T21:03:24.000Z,,887779931501060097,John Chadwick,40,499,1,3326,chadSTERjohn,False
44,248426490,author_id: 248426490,coversation_id: 1068441426592186368,1068441426592186368,2018-11-30T18:10:11.000Z,"[{'start': 0, 'end': 12, 'username': 'theresa_may', 'id': '747807250819981312'}]",1068567885210095616,id: 1068567885210095616,747807250819981312,und,0,0,0,0,"[{'type': 'replied_to', 'id': '1068441426592186368'}]",everyone,Twitter Web Client,@theresa_may 🤣🤣🤣🤣🤣🤣🤢💩,2011-02-07T00:07:15.000Z,"Got a beautiful wife, two handsome son's, and two mad dogs.
#freepalestine",248426490,Rod Taylor,1643,4519,82,83127,rodneyt2,False
45,107406730,author_id: 107406730,coversation_id: 1068441426592186368,1068441426592186368,2018-11-30T18:06:57.000Z,"[{'start': 0, 'end': 12, 'username': 'theresa_may', 'id': '747807250819981312'}]",1068567070214889473,id: 1068567070214889473,747807250819981312,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1068441426592186368'}]",everyone,Twitter Web Client,"@theresa_may Will we need a work visa to travel, work, and settle in the #EU ?",2010-01-22T13:13:16.000Z,"Millionaire's Life Strategist, #1 Best-Selling Author, Speaker, Leader in Personal Development, Fulfilment, Business Performance Strategies & co-creator of LMI.",107406730,Tony J. Selimi | Author| Business Coach| Filmmaker,102749,28253,211,35073,TonyJSelimi,False
46,829807580608348161,author_id: 829807580608348161,coversation_id: 1068441426592186368,1068441426592186368,2018-11-30T18:02:53.000Z,"[{'start': 0, 'end': 12, 'username': 'theresa_may', 'id': '747807250819981312'}, {'start': 44, 'end': 56, 'username': 'theresa_may', 'id': '747807250819981312'}]",1068566048784506880,id: 1068566048784506880,747807250819981312,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1068441426592186368'}]",everyone,Twitter for iPad,"@theresa_may You really don’t get it do you @theresa_may there is nothing in this that makes our lives better than remaining in the EU. Put yourself in the history books as the PM who averted a one way downward spiral, revoke A50, then leave us alone.",2017-02-09T21:41:59.000Z,"SNP member, London rule over Edinburgh, Cardiff and Belfast in its death throes. Every nation has the right to govern itself. Respect for @TheGreenParty also.",829807580608348161,(MacToimin)🏴󠁧󠁢󠁳󠁣󠁴󠁿🇮🇪🏴󠁧󠁢󠁷󠁬󠁳󠁿🇪🇺,1470,2212,2,9667,mactoimin,False
47,835787965469196288,author_id: 835787965469196288,coversation_id: 1068441426592186368,1068441426592186368,2018-11-30T17:59:02.000Z,"[{'start': 0, 'end': 11, 'username': 'Rich_Slurp', 'id': '1172901732'}, {'start': 12, 'end': 24, 'username': 'theresa_may', 'id': '747807250819981312'}, {'start': 25, 'end': 36, 'username': 'steviweavi', 'id': '193680125'}]",1068565078763626496,id: 1068565078763626496,1172901732,und,1,0,0,0,"[{'type': 'replied_to', 'id': '1068551003363000320'}]",everyone,Twitter for Android,@Rich_Slurp @theresa_may @steviweavi At 65?,2017-02-26T09:45:53.000Z,"Fun-loving, thoughtful, caring maverick",835787965469196288,Riri Hewitt#FBPE#WATON#ProEU,4459,4283,11,72090,hewitt_riri,False
48,1051435500773548032,author_id: 1051435500773548032,coversation_id: 1068441426592186368,1068441426592186368,2018-11-30T17:54:53.000Z,"[{'start': 0, 'end': 12, 'username': 'theresa_may', 'id': '747807250819981312'}, {'start': 13, 'end': 26, 'username': 'BrandonLewis', 'id': '16884084'}, {'start': 35, 'end': 47, 'username': 'theresa_may', 'id': '747807250819981312'}, {'start': 56, 'end': 69, 'username': 'BrandonLewis', 'id': '16884084'}]",1068564035552124928,id: 1068564035552124928,747807250819981312,und,0,0,0,0,"[{'type': 'replied_to', 'id': '1068441426592186368'}]",everyone,Twitter for iPhone,@theresa_may @BrandonLewis #resign @theresa_may #resign @BrandonLewis  #WTOBrexit,2018-10-14T11:32:12.000Z,,1051435500773548032,Marnie Riptide Stand With 🇺🇦,3480,3681,6,53699,MarnieRiptide,False
49,2706840112,author_id: 2706840112,coversation_id: 1068441426592186368,1068441426592186368,2018-11-30T17:54:43.000Z,"[{'start': 0, 'end': 12, 'username': 'theresa_may', 'id': '747807250819981312'}]",1068563994238169089,id: 1068563994238169089,747807250819981312,en,1,0,0,0,"[{'type': 'replied_to', 'id': '1068441426592186368'}]",everyone,Twitter for Android,@theresa_may Shove it up your arse.,2014-07-13T11:39:10.000Z,"Author, Chef & Pianist. lifetime real Conservative not green or a lib D. Commited Brexiteer. We Won!🇬🇧🏳️‍🌈 Despise racism and woke lefties.#defundtheBBC",2706840112,JGUK,1119,1471,9,33089,jgfinestrat,False
50,125702490,author_id: 125702490,coversation_id: 1068441426592186368,1068441426592186368,2018-11-30T17:47:59.000Z,"[{'start': 0, 'end': 12, 'username': 'theresa_may', 'id': '747807250819981312'}]",1068562297419956224,id: 1068562297419956224,747807250819981312,en,1,0,1,0,"[{'type': 'replied_to', 'id': '1068441426592186368'}]",everyone,Twitter Web Client,"@theresa_may We  voted leave. We all knew what that meant. No connection or interference from any part of the EU. A sovereign country. Your deal doesn't deliver this. We need a PM who believes in no deal. If the  Tories don't deliver Brexit, you will be finished as a political  party.",2010-03-23T15:59:13.000Z,Commander RD*FNI ~Submariner~Master Mariner~Diver~Maritime Historian~General Manager International Marketing at Plessey Naval. Falklands Veteran.,125702490,Nicholas R Messinger,149,173,2,2826,hazelburybryan,False
51,1456212980,author_id: 1456212980,coversation_id: 1068441426592186368,1068441426592186368,2018-11-30T17:43:35.000Z,"[{'start': 0, 'end': 12, 'username': 'theresa_may', 'id': '747807250819981312'}]",1068561191470080001,id: 1068561191470080001,747807250819981312,en,1,0,0,1,"[{'type': 'replied_to', 'id': '1068441426592186368'}]",everyone,Twitter for iPad,@theresa_may You have broken the promises made in the Conservative Party Manifesto 2017. I don’t trust you.,2013-05-25T06:57:47.000Z,"Born and brought up in New Zealand. Live in London. Have worked in international affairs, finance & psychoanalysis. Try to see what's true in what we say.",1456212980,Alan Hinkley,42,355,3,5692,AlanHinkley,False
52,18187170,author_id: 18187170,coversation_id: 1068441426592186368,1068441426592186368,2018-11-30T17:40:18.000Z,"[{'start': 0, 'end': 12, 'username': 'theresa_may', 'id': '747807250819981312'}]",1068560365607374855,id: 1068560365607374855,747807250819981312,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1068441426592186368'}]",everyone,Twitter for iPad,@theresa_may Or in one...staggering fuckup?,2008-12-17T11:22:23.000Z,...and another thing...,18187170,Mark McShane,326,248,30,27588,mmcshane,False
53,2435415415,author_id: 2435415415,coversation_id: 1068441426592186368,1068441426592186368,2018-11-30T17:36:53.000Z,"[{'start': 0, 'end': 12, 'username': 'theresa_may', 'id': '747807250819981312'}, {'start': 13, 'end': 26, 'username': 'renemjclarke', 'id': '987929879713845248'}]",1068559503199797250,id: 1068559503199797250,747807250819981312,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1068441426592186368'}]",everyone,Twitter Web Client,@theresa_may @renemjclarke Do you have your fingers crossed behind your back when you say things like this?,2014-04-09T12:52:01.000Z,"A white haired old lady. Experienced in life, love and laughter! A loony, lefty, Corbynista and proud of it. I hate disloyalty and deceit.✋#JC4PM2019",2435415415,Janet Bouzouik,6353,6692,4,54361,FannyJan123,False
54,354294343,author_id: 354294343,coversation_id: 1068441426592186368,1068441426592186368,2018-11-30T17:36:05.000Z,"[{'start': 0, 'end': 12, 'username': 'theresa_may', 'id': '747807250819981312'}, {'start': 13, 'end': 26, 'username': 'BrandonLewis', 'id': '16884084'}]",1068559303806717952,id: 1068559303806717952,747807250819981312,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1068441426592186368'}]",everyone,Twitter for Android,@theresa_may @BrandonLewis Explain the backstop and why it's part of the agreement even though nobody wants it.,2011-08-13T13:35:01.000Z,Curmudgeon wondering why there is so much government - the only global growth industry.,354294343,Barlinnie_West,328,398,9,34130,1703John,False
55,2496733029,author_id: 2496733029,coversation_id: 1068441426592186368,1068441426592186368,2018-11-30T17:34:55.000Z,"[{'start': 0, 'end': 12, 'username': 'theresa_may', 'id': '747807250819981312'}, {'start': 13, 'end': 25, 'username': 'Shambles151', 'id': '54999242'}]",1068559011249823745,id: 1068559011249823745,747807250819981312,und,0,0,0,0,"[{'type': 'quoted', 'id': '1068420975593689089'}, {'type': 'replied_to', 'id': '1068441426592186368'}]",everyone,Twitter for Android,@theresa_may @Shambles151 https://t.co/vLnFJJr1S8,2014-04-20T08:32:01.000Z,"A little fish in twitters big pool. shouting into the wind. Weymouth, Dorset",2496733029,R Mel,364,428,2,26318,romfordroy,False
56,2496733029,author_id: 2496733029,coversation_id: 1068441426592186368,1068441426592186368,2018-11-30T17:34:20.000Z,"[{'start': 0, 'end': 12, 'username': 'theresa_may', 'id': '747807250819981312'}, {'start': 13, 'end': 25, 'username': 'Shambles151', 'id': '54999242'}]",1068558862775697408,id: 1068558862775697408,747807250819981312,fr,0,0,0,0,"[{'type': 'replied_to', 'id': '1068441426592186368'}]",everyone,Twitter for Android,"@theresa_may @Shambles151 EU Rant
Tweet: https://t.co/5D52glzGME",2014-04-20T08:32:01.000Z,"A little fish in twitters big pool. shouting into the wind. Weymouth, Dorset",2496733029,R Mel,364,428,2,26318,romfordroy,False
57,154478378,author_id: 154478378,coversation_id: 1068441426592186368,1068441426592186368,2018-11-30T17:31:15.000Z,"[{'start': 0, 'end': 12, 'username': 'theresa_may', 'id': '747807250819981312'}, {'start': 13, 'end': 26, 'username': 'BrandonLewis', 'id': '16884084'}]",1068558086665895937,id: 1068558086665895937,747807250819981312,en,3,0,0,2,"[{'type': 'replied_to', 'id': '1068441426592186368'}]",everyone,Twitter for iPhone,@theresa_may @BrandonLewis With greatest respect the UK must come first. Walk away and give them nothing. Brussels greed and domination must end. If you cannot see this then resign and give the job to someone who will put the UK first.,2010-06-11T09:57:15.000Z,I love Art Deco. I applied to list the Iron Duke in Great Yarmouth . The listing was granted . I am part of the Friends of the Iron Duke group and campaign.,154478378,caroline jones,475,1696,4,7106,11cemetarygates,False
58,211868643,author_id: 211868643,coversation_id: 1068441426592186368,1068441426592186368,2018-11-30T17:22:18.000Z,"[{'start': 0, 'end': 12, 'username': 'theresa_may', 'id': '747807250819981312'}]",1068555834966360064,id: 1068555834966360064,747807250819981312,en,1,0,0,0,"[{'type': 'replied_to', 'id': '1068441426592186368'}]",everyone,Twitter for Android,"@theresa_may Both may and whichever of her flying monkies that's putting these tweets out treat the people of this country like complete idiots. I'm very happy that in your arrogance you continue to underestimate us, keep it up 😉",2010-11-04T14:04:09.000Z,Proud dad to boys Evan & Max and husband to my beautiful wife Deborah.,211868643,Richie Roberts #NotAToryBootlicker,935,1242,84,86484,RDR83,False
59,222036996,author_id: 222036996,coversation_id: 1068441426592186368,1068441426592186368,2018-11-30T17:20:46.000Z,"[{'start': 0, 'end': 12, 'username': 'theresa_may', 'id': '747807250819981312'}]",1068555450902241280,id: 1068555450902241280,747807250819981312,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1068441426592186368'}]",everyone,Twitter Web Client,"@theresa_may Each word is meaningful, provided minds are open, if shut it will never be understood. Need is to keep minds open first, next will come next..",2010-12-02T08:36:51.000Z,"bachelor of journalism, economics (Hons)Writer,Journalist, Economist,Business Consultant.Former CE Corp relations for a Group of Colleges No Protected tweets",222036996,vijay banga,921,1992,67,397918,lekh27,False
60,931308217514319877,author_id: 931308217514319877,coversation_id: 1068441426592186368,1068441426592186368,2018-11-30T17:14:37.000Z,"[{'start': 0, 'end': 12, 'username': 'theresa_may', 'id': '747807250819981312'}]",1068553899454459904,id: 1068553899454459904,747807250819981312,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1068441426592186368'}]",everyone,Twitter for Android,@theresa_may But at what price??  Backstop needs to go and stare aid restrictions,2017-11-16T23:49:16.000Z,Sick of duplicitous and patronising people. Want a fairer world and sustainable living,931308217514319877,The SteMan,441,1129,0,17371,Ste30479611,False
61,2446842110,author_id: 2446842110,coversation_id: 1068441426592186368,1068441426592186368,2018-11-30T17:10:23.000Z,"[{'start': 0, 'end': 12, 'username': 'hewitt_riri', 'id': '835787965469196288'}, {'start': 13, 'end': 25, 'username': 'theresa_may', 'id': '747807250819981312'}, {'start': 26, 'end': 37, 'username': 'steviweavi', 'id': '193680125'}]",1068552836206743553,id: 1068552836206743553,835787965469196288,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1068504280473235456'}]",everyone,Twitter for iPhone,@hewitt_riri @theresa_may @steviweavi Freedom of movement is a legal invasion and has completely destroyed Europe. Violence and Terrorism comes with free movement.,2014-04-16T08:55:43.000Z,Director of Hawthorne + Walker Owner at Electric Disco,2446842110,Rob James.,213,314,0,1158,robjamesdj,False
62,2446842110,author_id: 2446842110,coversation_id: 1068441426592186368,1068441426592186368,2018-11-30T17:07:54.000Z,"[{'start': 0, 'end': 12, 'username': 'theresa_may', 'id': '747807250819981312'}]",1068552211347718144,id: 1068552211347718144,747807250819981312,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1068441426592186368'}]",everyone,Twitter for iPhone,@theresa_may You can’t make trade deals with the rest of the world while in a transitional period you have had two years to sort this out and have failed miserably this is not brexit this is pro EU the biggest political con in history your deal will not get through parliament. Your fired.,2014-04-16T08:55:43.000Z,Director of Hawthorne + Walker Owner at Electric Disco,2446842110,Rob James.,213,314,0,1158,robjamesdj,False
